request_length,param_count,special_char_ratio,url_depth,user_agent_length,content_length,request_time_seconds,status_code,sql_keywords_count,html_tag_count,path_traversal_count,entropy,max_token_length,has_equals,has_quotes,digit_count,letter_count,letter_digit_ratio,attack_type
35,1,0.0,2,120,22,0.4,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
23,1,0.0,2,120,10,1.2,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
19,1,0.0,2,120,6,1.67,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
19,1,0.0,2,120,6,0.62,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
35,1,0.0,2,120,22,0.1,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.61,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
19,1,0.0,2,120,6,1.11,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
19,1,0.0,2,120,6,1.27,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
19,1,0.0,2,120,6,0.36,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
33,1,0.0,2,120,20,0.85,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
35,1,0.0,2,120,22,1.98,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.24,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
25,1,0.0,2,120,12,0.91,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
25,1,0.0,2,120,12,0.27,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
25,1,0.0,2,120,12,0.51,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
25,1,0.0,2,120,12,1.21,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,0.78,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
35,1,0.0,2,120,22,2.0,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.46,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
25,1,0.0,2,120,12,0.54,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.47,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
22,1,0.0,2,120,9,0.75,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,0.18,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
33,1,0.0,2,120,20,0.71,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
25,1,0.0,2,120,12,0.86,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
22,1,0.0,2,120,9,1.83,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
23,1,0.0,2,120,10,1.82,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
33,1,0.0,2,120,20,1.53,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.37,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
25,1,0.0,2,120,12,1.27,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,0.7,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
22,1,0.0,2,120,9,1.76,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
33,1,0.0,2,120,20,0.62,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.86,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
25,1,0.0,2,120,12,0.99,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.8,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
25,1,0.0,2,120,12,1.57,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
35,1,0.0,2,120,22,1.43,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
22,1,0.0,2,120,9,1.14,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
22,1,0.0,2,120,9,1.75,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,1.68,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
35,1,0.0,2,120,22,0.28,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
25,1,0.0,2,120,12,0.94,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.08,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
25,1,0.0,2,120,12,1.6,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
23,1,0.0,2,120,10,1.28,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
19,1,0.0,2,120,6,1.29,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
33,1,0.0,2,120,20,1.14,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.43,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
19,1,0.0,2,120,6,1.42,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
19,1,0.0,2,120,6,0.69,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
19,1,0.0,2,120,6,1.18,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
25,1,0.0,2,120,12,0.72,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
33,1,0.0,2,120,20,1.96,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
22,1,0.0,2,120,9,0.31,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
35,1,0.0,2,120,22,1.47,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
35,1,0.0,2,120,22,0.21,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.99,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
19,1,0.0,2,120,6,1.42,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
19,1,0.0,2,120,6,1.79,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
22,1,0.0,2,120,9,0.77,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
25,1,0.0,2,120,12,1.0,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.4,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
22,1,0.0,2,120,9,0.53,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,0.49,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
23,1,0.0,2,120,10,0.57,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
35,1,0.0,2,120,22,0.29,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
33,1,0.0,2,120,20,0.72,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
22,1,0.0,2,120,9,0.82,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
22,1,0.0,2,120,9,0.19,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
33,1,0.0,2,120,20,1.63,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
33,1,0.0,2,120,20,1.11,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
33,1,0.0,2,120,20,0.44,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
33,1,0.0,2,120,20,1.85,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.4,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
33,1,0.0,2,120,20,1.59,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.92,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
19,1,0.0,2,120,6,0.2,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
19,1,0.0,2,120,6,0.6,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
22,1,0.0,2,120,9,1.66,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
33,1,0.0,2,120,20,0.7,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
23,1,0.0,2,120,10,1.03,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
19,1,0.0,2,120,6,0.75,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
22,1,0.0,2,120,9,1.19,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
33,1,0.0,2,120,20,1.56,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.47,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
22,1,0.0,2,120,9,0.91,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,1.73,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
23,1,0.0,2,120,10,0.59,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
19,1,0.0,2,120,6,1.76,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
35,1,0.0,2,120,22,1.72,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
35,1,0.0,2,120,22,1.56,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
23,1,0.0,2,120,10,1.43,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
22,1,0.0,2,120,9,0.31,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
23,1,0.0,2,120,10,1.25,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
23,1,0.0,2,120,10,0.53,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
22,1,0.0,2,120,9,0.12,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,0.4,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
35,1,0.0,2,120,22,0.32,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
35,1,0.0,2,120,22,0.66,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.91,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
19,1,0.0,2,120,6,1.42,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
19,1,0.0,2,120,6,0.69,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
35,1,0.0,2,120,22,1.55,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
25,1,0.0,2,120,12,0.84,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
25,1,0.0,2,120,12,0.25,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
33,1,0.0,2,120,20,1.45,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
25,1,0.0,2,120,12,0.28,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
33,1,0.0,2,120,20,1.11,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.99,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
22,1,0.0,2,120,9,1.54,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
22,1,0.0,2,120,9,0.31,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,1.01,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
19,1,0.0,2,120,6,1.98,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
35,1,0.0,2,120,22,0.47,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
25,1,0.0,2,120,12,0.43,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
23,1,0.0,2,120,10,0.94,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
22,1,0.0,2,120,9,1.87,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
33,1,0.0,2,120,20,0.95,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.61,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
35,1,0.0,2,120,22,1.31,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.24,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
25,1,0.0,2,120,12,1.85,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
22,1,0.0,2,120,9,0.49,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
33,1,0.0,2,120,20,0.53,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.75,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
19,1,0.0,2,120,6,0.76,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
19,1,0.0,2,120,6,1.75,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
22,1,0.0,2,120,9,0.98,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
23,1,0.0,2,120,10,1.95,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
35,1,0.0,2,120,22,0.8,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
33,1,0.0,2,120,20,1.9,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
35,1,0.0,2,120,22,0.69,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
25,1,0.0,2,120,12,1.38,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.06,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
33,1,0.0,2,120,20,0.79,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
33,1,0.0,2,120,20,0.19,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.58,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
23,1,0.0,2,120,10,0.64,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
19,1,0.0,2,120,6,0.74,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
35,1,0.0,2,120,22,1.75,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
25,1,0.0,2,120,12,0.31,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,0.39,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
19,1,0.0,2,120,6,0.64,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
19,1,0.0,2,120,6,1.4,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
25,1,0.0,2,120,12,0.96,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.55,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
19,1,0.0,2,120,6,1.36,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
35,1,0.0,2,120,22,1.03,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
22,1,0.0,2,120,9,0.46,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,1.4,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
25,1,0.0,2,120,12,1.81,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
23,1,0.0,2,120,10,1.46,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
22,1,0.0,2,120,9,1.62,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
25,1,0.0,2,120,12,1.25,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.93,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
22,1,0.0,2,120,9,0.58,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,0.16,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
19,1,0.0,2,120,6,0.72,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
35,1,0.0,2,120,22,0.61,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.73,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
19,1,0.0,2,120,6,1.77,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
22,1,0.0,2,120,9,0.17,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
25,1,0.0,2,120,12,1.08,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,0.94,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
33,1,0.0,2,120,20,1.08,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
25,1,0.0,2,120,12,1.7,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
23,1,0.0,2,120,10,1.98,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
33,1,0.0,2,120,20,0.58,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
23,1,0.0,2,120,10,0.6,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
19,1,0.0,2,120,6,0.2,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
19,1,0.0,2,120,6,1.66,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
23,1,0.0,2,120,10,1.41,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
19,1,0.0,2,120,6,1.25,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
19,1,0.0,2,120,6,0.96,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
25,1,0.0,2,120,12,0.13,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
23,1,0.0,2,120,10,0.56,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
25,1,0.0,2,120,12,0.38,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.92,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
33,1,0.0,2,120,20,1.76,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.63,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
19,1,0.0,2,120,6,1.98,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
35,1,0.0,2,120,22,1.78,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
22,1,0.0,2,120,9,0.68,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
23,1,0.0,2,120,10,1.01,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
35,1,0.0,2,120,22,1.69,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
25,1,0.0,2,120,12,0.62,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.39,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
33,1,0.0,2,120,20,0.82,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
22,1,0.0,2,120,9,1.64,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,1.45,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
35,1,0.0,2,120,22,0.61,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.68,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
19,1,0.0,2,120,6,1.23,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
35,1,0.0,2,120,22,1.09,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.18,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
25,1,0.0,2,120,12,0.39,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
25,1,0.0,2,120,12,1.97,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,0.16,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
35,1,0.0,2,120,22,1.89,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.97,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
22,1,0.0,2,120,9,1.45,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,0.42,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
25,1,0.0,2,120,12,0.19,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
25,1,0.0,2,120,12,0.13,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,0.43,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
22,1,0.0,2,120,9,0.13,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,0.98,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
19,1,0.0,2,120,6,0.32,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
22,1,0.0,2,120,9,1.07,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,1.46,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
25,1,0.0,2,120,12,0.12,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
25,1,0.0,2,120,12,1.65,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,0.81,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
25,1,0.0,2,120,12,0.65,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.81,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
33,1,0.0,2,120,20,1.86,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.32,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
25,1,0.0,2,120,12,1.22,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
22,1,0.0,2,120,9,1.59,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
33,1,0.0,2,120,20,0.9,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
35,1,0.0,2,120,22,0.47,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
33,1,0.0,2,120,20,0.88,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
23,1,0.0,2,120,10,1.68,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
25,1,0.0,2,120,12,0.17,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.49,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
22,1,0.0,2,120,9,0.97,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,1.84,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
22,1,0.0,2,120,9,0.8,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
33,1,0.0,2,120,20,1.89,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.93,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
25,1,0.0,2,120,12,0.73,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
22,1,0.0,2,120,9,0.93,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,0.9,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
25,1,0.0,2,120,12,0.24,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.84,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
33,1,0.0,2,120,20,1.75,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
25,1,0.0,2,120,12,1.44,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.97,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
22,1,0.0,2,120,9,1.63,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
23,1,0.0,2,120,10,0.29,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
33,1,0.0,2,120,20,1.57,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.18,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
22,1,0.0,2,120,9,0.8,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,0.92,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
19,1,0.0,2,120,6,0.66,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
35,1,0.0,2,120,22,0.82,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.4,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
19,1,0.0,2,120,6,1.59,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
19,1,0.0,2,120,6,1.13,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
25,1,0.0,2,120,12,1.0,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,1.59,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
25,1,0.0,2,120,12,0.79,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
23,1,0.0,2,120,10,1.63,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
19,1,0.0,2,120,6,0.44,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
19,1,0.0,2,120,6,1.7,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
19,1,0.0,2,120,6,1.8,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
22,1,0.0,2,120,9,1.42,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
19,1,0.0,2,120,6,0.34,200,0,0,0,2.585,4,1,0,1,4,2.0,normal
25,1,0.0,2,120,12,0.35,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
23,1,0.0,2,120,10,0.96,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
35,1,0.0,2,120,22,0.82,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
33,1,0.0,2,120,20,1.96,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
22,1,0.0,2,120,9,1.55,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
23,1,0.0,2,120,10,1.88,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
25,1,0.0,2,120,12,1.59,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
23,1,0.0,2,120,10,0.74,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
23,1,0.0,2,120,10,1.95,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
25,1,0.0,2,120,12,0.98,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
19,1,0.0,2,120,6,0.65,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
25,1,0.0,2,120,12,1.37,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
35,1,0.0,2,120,22,1.03,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.24,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
25,1,0.0,2,120,12,0.28,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
35,1,0.0,2,120,22,0.63,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,1.89,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
19,1,0.0,2,120,6,0.61,200,0,0,0,2.2516,4,1,0,0,5,5.0,normal
35,1,0.0,2,120,22,0.37,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
19,1,0.0,2,120,6,0.74,200,0,0,0,2.2516,3,1,0,3,2,0.5,normal
25,1,0.0,2,120,12,0.95,200,0,0,0,3.085,6,1,0,0,11,11.0,normal
33,1,0.0,2,120,20,1.47,200,2,0,0,3.5464,11,1,0,0,19,19.0,normal
23,1,0.0,2,120,10,0.61,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
35,1,0.0,2,120,22,0.3,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
23,1,0.0,2,120,10,1.39,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
23,1,0.0,2,120,10,1.02,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
22,1,0.0,2,120,9,0.71,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
35,1,0.0,2,120,22,0.11,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
35,1,0.0,2,120,22,0.34,200,0,0,0,3.6978,7,1,0,0,19,19.0,normal
23,1,0.0,2,120,10,1.04,200,1,0,0,3.1219,5,1,0,0,9,9.0,normal
22,1,0.0,2,120,9,1.45,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
22,1,0.0,2,120,9,1.88,200,0,0,0,3.1699,7,1,0,1,7,3.5,normal
